ZMW,region,start,stop,y
5570757,Three_Barcode,1,70,50
5570758,CCS,0,3523,100
5570758,Five_Barcode_Reverse,3498,3523,75
5570758,Three_Barcode,1,77,50
5570759,CCS,0,1595,100
5570759,Five_Barcode_Reverse,1571,1595,75
5570759,Three_Barcode,1,71,50
5570760,CCS,0,3265,100
5570760,Five_Barcode_Reverse,3241,3265,75
5570760,Three_Barcode_Reverse,3195,3265,50
5570763,CCS,0,7528,100
5570763,Three_Barcode_Reverse,3626,3706,50
5570764,CCS,0,1517,100
5570764,Five_Barcode_Reverse,1493,1517,75
5570764,Three_Barcode,1,72,50
5570765,CCS,0,3378,100
5570765,Five_Barcode_Reverse,3354,3378,75
5570765,Three_Barcode_Reverse,3307,3378,50
5570767,CCS,0,2237,100
5570767,Five_Barcode_Reverse,2213,2237,75
5570767,Three_Barcode,1,71,50
5570768,CCS,0,2305,100
5570768,Three_Barcode,1,79,50
5570768,Three_Barcode,1,81,50
5570768,Three_Barcode,1,89,50
5570768,Three_Barcode,1,91,50
5570769,CCS,0,4826,100
5570769,Five_Barcode_Reverse,4802,4826,75
5570769,Three_Barcode,1,73,50
5570770,CCS,0,2916,100
5570770,Five_Barcode,1,25,75
5570770,Three_Barcode_Reverse,2826,2918,50
5570771,CCS,0,1513,100
5570771,Five_Barcode_Reverse,1489,1513,75
5570771,Three_Barcode_Reverse,1443,1513,50
5570772,CCS,0,7757,100
5570772,Five_Barcode,1,28,75
5570772,Three_Barcode,1,107,50
5570773,CCS,0,2398,100
5570773,Three_Barcode_Reverse,266,349,50
5570774,CCS,0,230,100
5570774,Five_Barcode_Reverse,206,230,75
5570774,Three_Barcode_Reverse,160,230,50
5570775,CCS,0,3943,100
5570775,Five_Barcode_Reverse,3919,3943,75
5570775,Three_Barcode_Reverse,3874,3946,50
5570778,CCS,0,1659,100
5570778,Five_Barcode_Reverse,1152,1176,75
5570778,Five_Barcode_Reverse,1635,1659,75
5570778,Three_Barcode_Reverse,1590,1660,50
5570780,CCS,0,2631,100
5570780,Five_Barcode_Reverse,2607,2631,75
5570780,Three_Barcode_Reverse,2561,2631,50
5570781,CCS,0,2972,100
5570781,Five_Barcode_Reverse,2948,2972,75
5570781,Three_Barcode,1,71,50
5570782,CCS,0,1272,100
5570783,CCS,0,1611,100
5570783,Five_Barcode_Reverse,1587,1611,75
5570783,Three_Barcode_Reverse,1541,1611,50
5570784,CCS,0,1138,100
5570784,Five_Barcode_Reverse,1114,1138,75
5570784,Three_Barcode_Reverse,1064,1138,50
5570785,CCS,0,1586,100
5570786,CCS,0,3336,100
5570786,Five_Barcode_Reverse,3312,3336,75
5570786,Three_Barcode_Reverse,3266,3336,50
5570787,CCS,0,1770,100
5570787,Five_Barcode_Reverse,1745,1770,75
5570787,Three_Barcode_Reverse,1700,1771,50
5570788,CCS,0,727,100
5570788,Five_Barcode_Reverse,703,727,75
5570788,Three_Barcode,1,71,50
5570791,CCS,0,1706,100
5570792,CCS,0,2205,100
5570792,Five_Barcode_Reverse,2181,2205,75
5570792,Three_Barcode,1,71,50
5570792,Three_Barcode,1,73,50
5570793,CCS,0,4027,100
5570793,Five_Barcode_Reverse,4003,4027,75
5570793,Three_Barcode_Reverse,1760,1832,50
5570794,CCS,0,4800,100
5570794,Five_Barcode_Reverse,4775,4799,75
5570794,Three_Barcode_Reverse,4727,4799,50
5570796,CCS,0,204,100
5570796,Five_Barcode,1,25,75
5570796,Three_Barcode_Reverse,139,209,50
5570797,CCS,0,597,100
5570797,Five_Barcode_Reverse,573,597,75
5570797,Three_Barcode_Reverse,526,597,50
5570798,CCS,0,2018,100
5570798,Five_Barcode_Reverse,1996,2020,75
5570800,CCS,0,1815,100
5570800,Three_Barcode,2,78,50
5570804,CCS,0,2761,100
5570805,CCS,0,1121,100
5570805,Five_Barcode_Reverse,1097,1121,75
5570805,Three_Barcode,1,72,50
5570807,CCS,0,1091,100
5570812,CCS,0,1037,100
5570812,Three_Barcode_Reverse,969,1042,50
5570813,CCS,0,2917,100
5570813,Five_Barcode_Reverse,2893,2917,75
5570813,Three_Barcode_Reverse,2846,2917,50
5570815,CCS,0,2234,100
5570816,CCS,0,2901,100
5570816,Five_Barcode_Reverse,2877,2901,75
5570816,Three_Barcode_Reverse,2830,2901,50
5570817,CCS,0,2431,100
5570817,Five_Barcode_Reverse,2407,2431,75
5570817,Three_Barcode,1,72,50
5570818,CCS,0,758,100
5570818,Five_Barcode_Reverse,731,758,75
5570819,CCS,0,2999,100
5570819,Five_Barcode,1,25,75
5570820,CCS,0,2542,100
5570820,Five_Barcode_Reverse,2518,2542,75
5570820,Three_Barcode_Reverse,2472,2542,50
5570823,CCS,0,258,100
5570826,CCS,0,1728,100
5570826,Five_Barcode,1,26,75
5570826,Three_Barcode,1,73,50
5570827,CCS,0,2251,100
5570827,Five_Barcode_Reverse,783,807,75
5570827,Three_Barcode_Reverse,737,808,50
5570828,CCS,0,3739,100
5570828,Five_Barcode_Reverse,3710,3735,75
5570828,Three_Barcode_Reverse,2119,2196,50
5570829,CCS,0,1098,100
5570830,CCS,0,1401,100
5570830,Five_Barcode_Reverse,1377,1401,75
5570830,Three_Barcode_Reverse,1330,1401,50
5570831,CCS,0,471,100
5570831,Five_Barcode_Reverse,447,471,75
5570831,Three_Barcode,1,71,50
5570832,CCS,0,64,100
5570833,CCS,0,1372,100
5570833,Five_Barcode_Reverse,1347,1372,75
5570833,Three_Barcode,1,74,50
5570834,CCS,0,3218,100
5570834,Five_Barcode_Reverse,3192,3218,75
5570834,Three_Barcode,3,82,50
5570835,CCS,0,978,100
5570837,CCS,0,1205,100
5570837,Five_Barcode_Reverse,1181,1205,75
5570837,Three_Barcode,1,71,50
5570838,CCS,0,3768,100
5570838,Five_Barcode_Reverse,3744,3768,75
5570838,Three_Barcode_Reverse,3699,3769,50
5570840,CCS,0,784,100
5570842,CCS,0,5154,100
5570842,Five_Barcode_Reverse,5129,5155,75
5570842,Three_Barcode_Reverse,5082,5155,50
5570843,CCS,0,1446,100
5570843,Five_Barcode_Reverse,1422,1446,75
5570843,Three_Barcode,1,71,50
5570844,CCS,0,5142,100
5570844,Five_Barcode_Reverse,3288,3314,75
5570844,Three_Barcode_Reverse,5072,5147,50
5570845,CCS,0,2367,100
5570846,CCS,0,467,100
5570847,CCS,0,230,100
5570850,CCS,0,1967,100
5570850,Five_Barcode_Reverse,1943,1967,75
5570850,Three_Barcode_Reverse,1895,1967,50
5570852,CCS,0,156,100
5570853,CCS,0,973,100
5570853,Five_Barcode_Reverse,949,973,75
5570853,Three_Barcode,1,72,50
5570854,CCS,0,203,100
5570854,Five_Barcode_Reverse,179,203,75
5570854,Three_Barcode,1,71,50
5570857,CCS,0,1416,100
5570857,Five_Barcode_Reverse,1392,1416,75
5570857,Three_Barcode_Reverse,1346,1416,50
5570858,CCS,0,1148,100
5570858,Five_Barcode,1,25,75
5570858,Three_Barcode_Reverse,1079,1149,50
5570859,CCS,0,752,100
5570859,Five_Barcode,1,26,75
5570859,Three_Barcode,1,76,50
5570860,CCS,0,960,100
5570860,Five_Barcode_Reverse,936,960,75
5570860,Three_Barcode,1,71,50
5570864,CCS,0,1099,100
5570864,Five_Barcode,1,26,75
5570864,Three_Barcode,1,78,50
5570868,CCS,0,3346,100
5570868,Five_Barcode_Reverse,1117,1141,75
5570868,Five_Barcode_Reverse,2191,2215,75
5570868,Five_Barcode_Reverse,3322,3346,75
5570868,Three_Barcode_Reverse,1070,1141,50
5570868,Three_Barcode_Reverse,2144,2215,50
5570870,CCS,0,392,100
5570870,Five_Barcode_Reverse,368,392,75
5570870,Three_Barcode_Reverse,321,392,50
5570871,CCS,0,1092,100
5570871,Five_Barcode_Reverse,1067,1092,75
5570871,Three_Barcode_Reverse,1020,1092,50
5570872,CCS,0,899,100
5570872,Five_Barcode_Reverse,875,899,75
5570872,Three_Barcode,1,74,50
5570875,CCS,0,386,100
5570875,Five_Barcode_Reverse,362,386,75
5570875,Three_Barcode,1,71,50
5570876,CCS,0,4391,100
5570876,Five_Barcode_Reverse,1554,1578,75
5570876,Five_Barcode_Reverse,4367,4391,75
5570876,Three_Barcode_Reverse,4321,4391,50
5570877,CCS,0,1579,100
5570877,Five_Barcode_Reverse,1555,1579,75
5570877,Three_Barcode,1,71,50
5570879,CCS,0,1690,100
5570879,Five_Barcode_Reverse,1666,1690,75
5570879,Three_Barcode_Reverse,1620,1690,50
5570880,CCS,0,2800,100
5570880,Five_Barcode_Reverse,2776,2800,75
5570880,Three_Barcode_Reverse,2730,2800,50
5570881,CCS,0,1192,100
5570881,Five_Barcode_Reverse,1168,1192,75
5570881,Three_Barcode,1,71,50
5570882,CCS,0,7202,100
5570882,Five_Barcode,1,27,75
5570882,Three_Barcode_Reverse,5347,5435,50
5570883,CCS,0,1550,100
5570883,Five_Barcode_Reverse,1526,1550,75
5570883,Three_Barcode,1,71,50
5570884,CCS,0,2884,100
5570884,Five_Barcode_Reverse,2860,2884,75
5570884,Three_Barcode_Reverse,2812,2884,50
5570885,CCS,0,4537,100
5570885,Five_Barcode_Reverse,4513,4537,75
5570885,Three_Barcode,1,72,50
5570887,CCS,0,1666,100
5570887,Five_Barcode_Reverse,1642,1666,75
5570887,Three_Barcode_Reverse,1595,1666,50
5570888,CCS,0,1227,100
5570888,Five_Barcode_Reverse,1203,1227,75
5570888,Three_Barcode,1,71,50
5570892,CCS,0,2157,100
5570892,Five_Barcode,1,26,75
5570892,Three_Barcode,1,73,50
5570892,Three_Barcode,1,75,50
5570893,CCS,0,331,100
5570893,Five_Barcode_Reverse,307,331,75
5570893,Three_Barcode_Reverse,260,331,50
5570894,CCS,0,3624,100
5570894,Five_Barcode,1,26,75
5570894,Three_Barcode_Reverse,2455,2537,50
5570896,CCS,0,1165,100
5570896,Five_Barcode_Reverse,1141,1165,75
5570896,Three_Barcode,1,71,50
5570897,CCS,0,1397,100
5570897,Five_Barcode_Reverse,1373,1397,75
5570897,Three_Barcode_Reverse,1326,1397,50
5570899,CCS,0,1281,100
5570899,Five_Barcode_Reverse,1257,1281,75
5570899,Three_Barcode_Reverse,1211,1281,50
5570901,CCS,0,2210,100
5570901,Five_Barcode_Reverse,2186,2210,75
5570901,Three_Barcode_Reverse,2140,2210,50
5570902,CCS,0,1922,100
5570902,Five_Barcode_Reverse,1898,1922,75
5570902,Three_Barcode_Reverse,1852,1922,50
5570905,CCS,0,1906,100
5570905,Five_Barcode_Reverse,1882,1906,75
5570905,Three_Barcode,1,71,50
5570909,CCS,0,2514,100
5570909,Five_Barcode_Reverse,2487,2514,75
5570909,Three_Barcode_Reverse,1753,1834,50
5570910,CCS,0,1197,100
5570910,Five_Barcode_Reverse,1173,1197,75
5570910,Three_Barcode,1,71,50
5570912,CCS,0,1866,100
5570912,Five_Barcode_Reverse,1842,1866,75
5570912,Three_Barcode_Reverse,1794,1866,50
5570914,CCS,0,222,100
5570915,CCS,0,4396,100
5570915,Five_Barcode,1,24,75
5570915,Three_Barcode_Reverse,4322,4400,50
5570916,CCS,0,236,100
5570918,CCS,0,2970,100
5570921,CCS,0,2506,100
5570921,Five_Barcode_Reverse,2482,2506,75
5570921,Three_Barcode,1,72,50
5570923,CCS,0,3091,100
5570923,Five_Barcode,1,25,75
5570923,Three_Barcode,1,72,50
5570924,CCS,0,227,100
5570927,CCS,0,742,100
5570927,Five_Barcode_Reverse,718,742,75
5570927,Three_Barcode_Reverse,674,744,50
5570928,CCS,0,1020,100
5570928,Five_Barcode_Reverse,996,1020,75
5570928,Three_Barcode_Reverse,949,1020,50
5570929,CCS,0,3676,100
5570929,Five_Barcode_Reverse,1463,1487,75
5570929,Five_Barcode_Reverse,3036,3060,75
5570929,Three_Barcode_Reverse,1414,1487,50
5570929,Three_Barcode_Reverse,2990,3061,50
5570932,CCS,0,753,100
5570932,Five_Barcode_Reverse,729,753,75
5570932,Three_Barcode_Reverse,682,753,50
5570933,CCS,0,1535,100
5570934,CCS,0,1643,100
5570934,Five_Barcode_Reverse,1612,1636,75
5570934,Three_Barcode_Reverse,1565,1637,50
5570936,CCS,0,231,100
5570937,CCS,0,1678,100
5570937,Five_Barcode_Reverse,1654,1678,75
5570937,Three_Barcode_Reverse,1608,1678,50
5570938,CCS,0,1695,100
5570938,Five_Barcode_Reverse,836,860,75
5570938,Five_Barcode_Reverse,1671,1695,75
5570938,Three_Barcode_Reverse,1625,1695,50
5570942,CCS,0,5045,100
5570945,CCS,0,5365,100
5570945,Five_Barcode_Reverse,961,985,75
5570945,Five_Barcode_Reverse,5341,5365,75
5570945,Three_Barcode_Reverse,915,985,50
5570946,CCS,0,1248,100
5570946,Five_Barcode_Reverse,230,254,75
5570946,Three_Barcode_Reverse,183,254,50
5570947,CCS,0,1254,100
5570947,Five_Barcode_Reverse,1230,1254,75
5570947,Three_Barcode,1,71,50
5570947,Three_Barcode,1,73,50
5570950,CCS,0,1165,100
5570950,Five_Barcode_Reverse,1142,1166,75
5570950,Three_Barcode,2,83,50
5570954,CCS,0,1618,100
5570954,Five_Barcode_Reverse,1594,1618,75
5570954,Three_Barcode_Reverse,894,967,50
5570955,CCS,0,2178,100
5570955,Five_Barcode_Reverse,2154,2178,75
5570955,Three_Barcode_Reverse,2108,2178,50
5570956,CCS,0,761,100
5570956,Five_Barcode_Reverse,737,761,75
5570956,Three_Barcode_Reverse,694,764,50
5570958,CCS,0,376,100
5570958,Five_Barcode_Reverse,352,376,75
5570958,Three_Barcode_Reverse,306,376,50
5570960,CCS,0,2009,100
5570960,Five_Barcode_Reverse,1985,2009,75
5570960,Three_Barcode_Reverse,1939,2009,50
5570961,CCS,0,694,100
5570961,Five_Barcode_Reverse,638,663,75
5570961,Five_Barcode_Reverse,669,694,75
5570961,Three_Barcode_Reverse,532,605,50
5570964,CCS,0,1724,100
5570964,Five_Barcode,1,25,75
5570964,Three_Barcode,1,71,50
5570965,CCS,0,3890,100
5570965,Five_Barcode_Reverse,1260,1284,75
5570965,Five_Barcode_Reverse,3866,3890,75
5570965,Three_Barcode_Reverse,1214,1284,50
5570965,Three_Barcode_Reverse,3820,3890,50
5570967,CCS,0,1555,100
5570967,Five_Barcode_Reverse,1531,1555,75
5570967,Three_Barcode_Reverse,1485,1555,50
5570970,CCS,0,3331,100
5570970,Five_Barcode_Reverse,355,379,75
5570970,Five_Barcode_Reverse,3307,3331,75
5570970,Three_Barcode_Reverse,3261,3331,50
5570971,CCS,0,611,100
5570971,Five_Barcode_Reverse,587,611,75
5570971,Three_Barcode_Reverse,540,611,50
5570975,CCS,0,2794,100
5570975,Five_Barcode_Reverse,2770,2794,75
5570975,Three_Barcode_Reverse,2722,2794,50
5570976,CCS,0,1840,100
5570976,Five_Barcode_Reverse,1816,1840,75
5570976,Three_Barcode,1,71,50
5570979,CCS,0,611,100
5570979,Five_Barcode_Reverse,587,611,75
5570979,Three_Barcode,1,74,50
5570980,CCS,0,1029,100
5570980,Five_Barcode_Reverse,1005,1029,75
5570980,Three_Barcode,1,71,50
5570983,CCS,0,4683,100
5570983,Three_Barcode_Reverse,3015,3093,50
5570986,CCS,0,1402,100
5570986,Five_Barcode_Reverse,1378,1402,75
5570986,Three_Barcode,1,71,50
5570987,CCS,0,2196,100
5570987,Five_Barcode_Reverse,2171,2196,75
5570987,Three_Barcode_Reverse,2124,2196,50
5570988,CCS,0,5148,100
5570988,Three_Barcode,1,79,50
5570989,CCS,0,1912,100
5570989,Five_Barcode_Reverse,1888,1912,75
5570989,Three_Barcode_Reverse,1842,1912,50
5570995,CCS,0,971,100
5570995,Three_Barcode,1,101,50
5570995,Three_Barcode,1,103,50
5570995,Three_Barcode,1,105,50
5570996,CCS,0,397,100
5570997,CCS,0,372,100
5570997,Five_Barcode_Reverse,348,372,75
5570997,Three_Barcode,1,71,50
5571000,CCS,0,572,100
5571002,CCS,0,1380,100
5571002,Three_Barcode_Reverse,35,127,50
5571003,CCS,0,1502,100
5571008,CCS,0,813,100
5571009,CCS,0,3607,100
5571009,Five_Barcode_Reverse,3583,3607,75
5571009,Three_Barcode_Reverse,3536,3607,50
5571010,CCS,0,1804,100
5571011,CCS,0,1773,100
5571011,Five_Barcode_Reverse,1749,1773,75
5571011,Three_Barcode,1,71,50
5571012,CCS,0,4012,100
5571012,Five_Barcode,1,25,75
5571012,Three_Barcode_Reverse,3940,4014,50
5571013,CCS,0,827,100
5571013,Five_Barcode_Reverse,803,827,75
5571013,Three_Barcode,1,72,50
5571015,CCS,0,9105,100
5571015,Three_Barcode_Reverse,1428,1526,50
5571016,CCS,0,2670,100
5571016,Three_Barcode_Reverse,2583,2665,50
5571016,Three_Barcode_Reverse,2583,2667,50
5571017,CCS,0,1507,100
5571017,Five_Barcode_Reverse,1483,1507,75
5571017,Three_Barcode_Reverse,1438,1508,50
5571018,CCS,0,202,100
5571018,Five_Barcode_Reverse,178,202,75
5571018,Three_Barcode,1,71,50
5571019,CCS,0,1820,100
5571019,Five_Barcode,1,26,75
5571019,Five_Barcode,707,732,75
5571019,Three_Barcode,707,780,50
5571021,CCS,0,1557,100
5571021,Five_Barcode_Reverse,1533,1558,75
5571021,Three_Barcode,2,79,50
5571023,CCS,0,1703,100
5571023,Five_Barcode_Reverse,1666,1691,75
5571023,Three_Barcode_Reverse,1619,1693,50
5571024,CCS,0,574,100
5571024,Five_Barcode_Reverse,545,574,75
5571027,CCS,0,2539,100
5571027,Five_Barcode_Reverse,2515,2539,75
5571027,Three_Barcode_Reverse,2469,2539,50
5571031,CCS,0,218,100
5571031,Five_Barcode_Reverse,194,218,75
5571031,Three_Barcode,1,71,50
5571034,CCS,0,905,100
5571034,Five_Barcode_Reverse,881,905,75
5571034,Three_Barcode_Reverse,833,905,50
5571036,CCS,0,4177,100
5571036,Five_Barcode_Reverse,4153,4177,75
5571036,Three_Barcode_Reverse,4107,4177,50
5571039,CCS,0,1505,100
5571039,Five_Barcode_Reverse,1481,1505,75
5571039,Three_Barcode,1,72,50
5571041,CCS,0,759,100
5571041,Five_Barcode,3,28,75
5571041,Three_Barcode,3,85,50
5571041,Three_Barcode,3,91,50
5571042,CCS,0,1658,100
5571042,Five_Barcode_Reverse,1634,1658,75
5571042,Three_Barcode_Reverse,1588,1658,50
5571044,CCS,0,48,100
5571044,Adapter,3,55,25
5571045,CCS,0,174,100
5571046,CCS,0,3410,100
5571046,Five_Barcode_Reverse,3386,3410,75
5571046,Three_Barcode_Reverse,3340,3410,50
5571049,CCS,0,4351,100
5571049,Five_Barcode_Reverse,3022,3046,75
5571049,Three_Barcode_Reverse,2976,3046,50
5571053,CCS,0,107,100
5571055,CCS,0,2547,100
5571055,Five_Barcode_Reverse,2523,2547,75
5571055,Three_Barcode_Reverse,2478,2548,50
5571056,CCS,0,614,100
5571056,Five_Barcode_Reverse,590,614,75
5571056,Three_Barcode_Reverse,544,614,50
5571057,CCS,0,2512,100
5571057,Five_Barcode_Reverse,2488,2512,75
5571057,Three_Barcode,1,72,50
5571058,CCS,0,219,100
5571062,CCS,0,1025,100
5571062,Five_Barcode,1,26,75
5571062,Three_Barcode,1,72,50
5571063,CCS,0,5191,100
5571063,Five_Barcode_Reverse,5167,5191,75
5571063,Three_Barcode,1,71,50
5571066,CCS,0,1690,100
5571066,Five_Barcode_Reverse,1666,1690,75
5571066,Three_Barcode,1,72,50
5571067,CCS,0,332,100
5571069,CCS,0,2052,100
5571069,Five_Barcode_Reverse,2027,2052,75
5571069,Three_Barcode_Reverse,1980,2053,50
5571071,CCS,0,3324,100
5571071,Three_Barcode_Reverse,897,980,50
5571072,CCS,0,1044,100
5571072,Five_Barcode,1,29,75
5571072,Three_Barcode,15,124,50
5571073,CCS,0,746,100
5571073,Five_Barcode_Reverse,722,746,75
5571073,Three_Barcode,1,71,50
5571077,CCS,0,3116,100
5571077,Three_Barcode_Reverse,2986,3095,50
5571078,CCS,0,4184,100
5571078,Five_Barcode_Reverse,4160,4184,75
5571078,Three_Barcode,1,71,50
5571081,CCS,0,2966,100
5571081,Five_Barcode_Reverse,826,850,75
5571081,Five_Barcode_Reverse,2941,2967,75
5571081,Three_Barcode,850,929,50
5571082,CCS,0,1495,100
5571082,Five_Barcode_Reverse,1471,1495,75
5571082,Three_Barcode,1,72,50
5571083,CCS,0,1827,100
5571083,Five_Barcode_Reverse,1803,1827,75
5571083,Three_Barcode,1,71,50
5571086,CCS,0,3134,100
5571086,Five_Barcode,1,26,75
5571086,Three_Barcode,1,75,50
5571087,CCS,0,2665,100
5571089,CCS,0,1503,100
5571089,Five_Barcode_Reverse,1479,1503,75
5571089,Three_Barcode_Reverse,1433,1503,50
5571090,CCS,0,858,100
5571090,Five_Barcode_Reverse,834,858,75
5571090,Three_Barcode,1,73,50
5571093,CCS,0,2985,100
5571093,Five_Barcode_Reverse,846,870,75
5571093,Five_Barcode_Reverse,2961,2985,75
5571093,Three_Barcode_Reverse,800,870,50
5571102,CCS,0,1133,100
5571102,Five_Barcode_Reverse,1109,1133,75
5571102,Three_Barcode,1,71,50
5571105,CCS,0,1138,100
5571105,Five_Barcode_Reverse,1114,1138,75
5571105,Three_Barcode_Reverse,1068,1138,50
5571106,CCS,0,400,100
5571106,Five_Barcode_Reverse,376,400,75
5571106,Three_Barcode,1,72,50
5571107,CCS,0,571,100
5571108,CCS,0,1607,100
5571108,Five_Barcode_Reverse,1583,1607,75
5571108,Three_Barcode,1,71,50
5571112,CCS,0,373,100
5571112,Five_Barcode_Reverse,350,375,75
5571112,Three_Barcode_Reverse,307,381,50
5571113,CCS,0,4387,100
5571113,Five_Barcode_Reverse,4363,4387,75
5571113,Three_Barcode_Reverse,4318,4391,50
5571115,CCS,0,4581,100
5571115,Five_Barcode_Reverse,4557,4581,75
5571115,Three_Barcode_Reverse,4498,4583,50
5571116,CCS,0,1386,100
5571116,Five_Barcode_Reverse,1362,1386,75
5571116,Three_Barcode_Reverse,1316,1386,50
5571121,CCS,0,2089,100
5571121,Five_Barcode_Reverse,2065,2089,75
5571121,Three_Barcode,1,71,50
5571126,CCS,0,881,100
5571126,Five_Barcode,1,25,75
5571126,Three_Barcode,1,73,50
5571128,CCS,0,2175,100
5571128,Three_Barcode_Reverse,2074,2168,50
5571129,CCS,0,4425,100
5571129,Three_Barcode,1,77,50
5571133,CCS,0,1804,100
5571133,Three_Barcode_Reverse,1729,1803,50
5571133,Three_Barcode_Reverse,1729,1805,50
5571136,CCS,0,1337,100
5571136,Three_Barcode,3,91,50
5571137,CCS,0,3238,100
5571137,Three_Barcode,1,73,50
5571140,CCS,0,1769,100
5571140,Five_Barcode,1,25,75
5571140,Three_Barcode_Reverse,1699,1771,50
5571142,CCS,0,602,100
5571142,Five_Barcode_Reverse,578,602,75
5571142,Three_Barcode,1,71,50
5571145,CCS,0,1386,100
5571145,Five_Barcode_Reverse,1362,1386,75
5571145,Three_Barcode,1,71,50
5571146,CCS,0,2584,100
5571146,Five_Barcode,1,27,75
5571146,Three_Barcode_Reverse,2512,2586,50
5571147,CCS,0,3011,100
5571147,Five_Barcode_Reverse,2987,3011,75
5571147,Three_Barcode_Reverse,2940,3011,50
5571148,CCS,0,3407,100
5571148,Five_Barcode,2321,2345,75
5571148,Three_Barcode_Reverse,3340,3412,50
5571149,CCS,0,2457,100
5571149,Five_Barcode_Reverse,2433,2457,75
5571149,Three_Barcode,1,71,50
5571151,CCS,0,2917,100
5571151,Five_Barcode_Reverse,2893,2917,75
5571151,Three_Barcode_Reverse,2847,2917,50
5571152,CCS,0,1371,100
5571152,Five_Barcode_Reverse,1347,1371,75
5571152,Three_Barcode,1,72,50
5571153,CCS,0,1490,100
5571153,Five_Barcode_Reverse,1466,1490,75
5571153,Three_Barcode,1,72,50
5571155,CCS,0,2888,100
5571155,Five_Barcode_Reverse,2864,2888,75
5571155,Three_Barcode,1,71,50
5571157,CCS,0,550,100
5571157,Three_Barcode_Reverse,436,525,50
5571158,CCS,0,1707,100
5571158,Five_Barcode_Reverse,1683,1707,75
5571158,Three_Barcode_Reverse,1637,1707,50
5571160,CCS,0,2673,100
5571160,Five_Barcode_Reverse,2649,2673,75
5571160,Three_Barcode,1,76,50
5571161,CCS,0,283,100
5571162,CCS,0,662,100
5571162,Five_Barcode_Reverse,637,663,75
5571162,Three_Barcode,2,85,50
5571163,CCS,0,1521,100
5571163,Five_Barcode_Reverse,1497,1521,75
5571163,Three_Barcode_Reverse,1449,1521,50
5571164,CCS,0,1676,100
5571164,Five_Barcode_Reverse,1652,1676,75
5571164,Three_Barcode,1,72,50
5571165,CCS,0,1892,100
5571165,Five_Barcode_Reverse,1868,1892,75
5571165,Three_Barcode_Reverse,1824,1896,50
5571166,CCS,0,1622,100
5571166,Five_Barcode_Reverse,1598,1622,75
5571166,Three_Barcode,1,75,50
5571171,CCS,0,636,100
5571171,Five_Barcode_Reverse,612,636,75
5571171,Three_Barcode_Reverse,567,637,50
5571172,CCS,0,1213,100
5571172,Five_Barcode_Reverse,1189,1213,75
5571172,Three_Barcode_Reverse,1141,1213,50
5571175,CCS,0,1106,100
5571175,Three_Barcode,1,89,50
5571176,CCS,0,1544,100
5571176,Three_Barcode_Reverse,1355,1431,50
5571177,CCS,0,692,100
5571178,CCS,0,844,100
5571178,Five_Barcode_Reverse,820,844,75
5571178,Three_Barcode_Reverse,775,845,50
5571182,CCS,0,3072,100
5571182,Five_Barcode_Reverse,3048,3072,75
5571182,Three_Barcode,1,73,50
5571184,CCS,0,1198,100
5571184,Five_Barcode_Reverse,1174,1198,75
5571184,Three_Barcode_Reverse,1130,1200,50
5571186,CCS,0,1971,100
5571186,Five_Barcode,1,26,75
5571186,Three_Barcode_Reverse,904,983,50
5571188,CCS,0,2588,100
5571188,Five_Barcode_Reverse,2564,2588,75
5571188,Three_Barcode_Reverse,2518,2588,50
5571189,CCS,0,2871,100
5571189,Three_Barcode_Reverse,2717,2807,50
5571190,CCS,0,1795,100
5571190,Five_Barcode_Reverse,1771,1795,75
5571190,Three_Barcode_Reverse,1725,1795,50
5571192,CCS,0,2389,100
5571192,Five_Barcode_Reverse,2365,2389,75
5571192,Three_Barcode_Reverse,2319,2389,50
5571194,CCS,0,1272,100
5571194,Five_Barcode_Reverse,1248,1272,75
5571194,Three_Barcode,1,73,50
5571196,CCS,0,2057,100
5571196,Five_Barcode_Reverse,2032,2058,75
